"ID","Time","Catholic","Protestant","OtherReligion","ReligiousNones","Unknown","NeverMarried","Married","Separated","Widowed","UnknownMaritalStatus","NoKid","HasKid","NoAnswerKid","GrossHHIncome","IncomeRatio","YesPayingJob","NoPayingJob","NoAnswerPayingJob","PoorIncome","ModerateIncome","HighIncome","UnknownIncome","RatioBelowPov","RatioLow","RatioMid","RatioHigh","RatioUnknown","NoNeedReligionForGoodValues","NeedReligionForGoodValues","SkippedOnGoodValues","YesObey","NoObey","SkippedOnObey","PrayMoreThanOnce","PrayLessThanOnce","SkippedOnPray","Rural","Urban","UnknownSpace","NoAnswerResidence","Time_year","sex","race","birth_month","birth_year","sample_type","Age"
8698,"3",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2008,2,1,8,1981,0,27
8698,"4",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2011,2,1,8,1981,0,30
8699,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,1,10,1980,0,17
8699,"2",0,1,0,0,0,0,1,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,10,1980,0,25
8699,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,2,1,10,1980,0,28
8699,"4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2011,2,1,10,1980,0,31
8700,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,11,1984,0,13
8700,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,11,1984,0,21
8700,"3",0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2008,2,1,11,1984,0,24
8700,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2011,2,1,11,1984,0,27
8701,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,2,12,1984,0,13
8701,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2005,2,2,12,1984,0,21
8701,"3",0,1,0,0,0,1,0,0,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2008,2,2,12,1984,0,24
8701,"4",0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2011,2,2,12,1984,0,27
8702,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997,1,1,8,1980,0,17
8702,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2005,1,1,8,1980,0,25
8702,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2008,1,1,8,1980,0,28
8702,"4",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2011,1,1,8,1980,0,31
8703,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997,2,1,7,1981,0,16
8703,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2005,2,1,7,1981,0,24
8703,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2008,2,1,7,1981,0,27
8703,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2011,2,1,7,1981,0,30
8704,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997,1,1,9,1983,0,14
8704,"2",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2005,1,1,9,1983,0,22
8704,"3",0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2008,1,1,9,1983,0,25
8704,"4",0,0,0,1,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2011,1,1,9,1983,0,28
8705,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1997,2,1,9,1984,0,13
8705,"2",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2005,2,1,9,1984,0,21
8705,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,2,1,9,1984,0,24
8705,"4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2011,2,1,9,1984,0,27
8706,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,1,1,8,1980,0,17
8706,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2005,1,1,8,1980,0,25
8706,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,2008,1,1,8,1980,0,28
8706,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2011,1,1,8,1980,0,31
8707,"1",1,0,0,0,0,0,0,0,0,1,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,1,1,10,1981,0,16
8707,"2",1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2005,1,1,10,1981,0,24
8707,"3",1,0,0,0,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,2008,1,1,10,1981,0,27
8707,"4",1,0,0,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2011,1,1,10,1981,0,30
8708,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,1,1,12,1983,0,14
8708,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2005,1,1,12,1983,0,22
8708,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,1,1,12,1983,0,25
8708,"4",0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2011,1,1,12,1983,0,28
8709,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,1,2,8,1981,0,16
8709,"2",0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2005,1,2,8,1981,0,24
8709,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,1,2,8,1981,0,27
8709,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2011,1,2,8,1981,0,30
8710,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,1,2,12,1982,0,15
8710,"2",0,0,0,1,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2005,1,2,12,1982,0,23
8710,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,1,2,12,1982,0,26
8710,"4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2011,1,2,12,1982,0,29
8711,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,10,1980,0,17
8711,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2005,2,1,10,1980,0,25
8711,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2008,2,1,10,1980,0,28
8711,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2011,2,1,10,1980,0,31
8712,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,8,1982,0,15
8712,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,8,1982,0,23
8712,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,2,1,8,1982,0,26
8712,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2011,2,1,8,1982,0,29
8713,"1",0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,1,12,1980,0,17
8713,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2005,2,1,12,1980,0,25
8713,"3",0,1,0,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2008,2,1,12,1980,0,28
8713,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2011,2,1,12,1980,0,31
8714,"1",0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,1,1,4,1980,0,17
8714,"2",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2005,1,1,4,1980,0,25
8714,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,1,1,4,1980,0,28
8714,"4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2011,1,1,4,1980,0,31
8715,"1",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,9,1984,0,13
8715,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,9,1984,0,21
8715,"3",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2008,2,1,9,1984,0,24
8715,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2011,2,1,9,1984,0,27
8716,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,7,1983,0,14
8716,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,7,1983,0,22
8716,"3",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,2008,2,1,7,1983,0,25
8716,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2011,2,1,7,1983,0,28
8717,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,7,1981,0,16
8717,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2005,2,1,7,1981,0,24
8717,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2008,2,1,7,1981,0,27
8717,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2011,2,1,7,1981,0,30
8718,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,1,1,2,1983,0,14
8718,"2",0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2005,1,1,2,1983,0,22
8718,"3",0,0,0,1,0,1,0,0,0,0,1,1,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2008,1,1,2,1983,0,25
8718,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2011,1,1,2,1983,0,28
8719,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,1,1,6,1981,0,16
8719,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2005,1,1,6,1981,0,24
8719,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2008,1,1,6,1981,0,27
8719,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,2011,1,1,6,1981,0,30
8720,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,12,1983,0,14
8720,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2005,2,1,12,1983,0,22
8720,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2008,2,1,12,1983,0,25
8720,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2011,2,1,12,1983,0,28
8721,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,1,1,11,1980,0,17
8721,"2",0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2005,1,1,11,1980,0,25
8721,"3",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2008,1,1,11,1980,0,28
8721,"4",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2011,1,1,11,1980,0,31
8722,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,7,1984,0,13
8722,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2005,2,1,7,1984,0,21
8722,"3",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2008,2,1,7,1984,0,24
8722,"4",0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2011,2,1,7,1984,0,27
8723,"1",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,2,7,1980,0,17
8723,"2",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2005,2,2,7,1980,0,25
8723,"3",0,1,0,0,0,0,1,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2008,2,2,7,1980,0,28
8723,"4",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2011,2,2,7,1980,0,31
8724,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1997,1,1,8,1981,0,16
8724,"2",0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2005,1,1,8,1981,0,24
8724,"3",0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2008,1,1,8,1981,0,27
8724,"4",0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2011,1,1,8,1981,0,30
8725,"1",0,0,0,0,1,0,0,0,0,1,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1997,2,1,2,1984,0,13
8725,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2005,2,1,2,1984,0,21
8725,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2008,2,1,2,1984,0,24
8725,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2011,2,1,2,1984,0,27
8726,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,5,1980,0,17
8726,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2005,2,1,5,1980,0,25
8726,"3",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,2008,2,1,5,1980,0,28
8726,"4",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2011,2,1,5,1980,0,31
8727,"1",0,1,0,0,0,0,0,0,0,1,0,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1997,2,1,2,1983,0,14
8727,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2005,2,1,2,1983,0,22
8727,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2008,2,1,2,1983,0,25
8727,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2011,2,1,2,1983,0,28
8728,"1",1,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1997,2,2,8,1982,0,15
8728,"2",1,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2005,2,2,8,1982,0,23
8728,"3",1,0,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2008,2,2,8,1982,0,26
8728,"4",1,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2011,2,2,8,1982,0,29
8729,"1",0,1,0,0,0,0,0,0,0,1,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,1,8,1981,0,16
8729,"2",0,1,0,0,0,0,1,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2005,2,1,8,1981,0,24
8729,"3",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2008,2,1,8,1981,0,27
8729,"4",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2011,2,1,8,1981,0,30
8730,"1",0,0,0,1,0,0,0,0,0,1,0,0,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,1,8,1981,0,16
8730,"2",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2005,2,1,8,1981,0,24
8730,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2008,2,1,8,1981,0,27
8730,"4",0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2011,2,1,8,1981,0,30
8731,"1",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1997,2,1,2,1980,0,17
8731,"2",0,1,0,0,0,1,0,0,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2005,2,1,2,1980,0,25
8731,"3",0,1,0,0,0,1,0,0,0,0,1,1,0,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2008,2,1,2,1980,0,28
